model,system,metric,step,value,metrics_file
Sparse MLP,dysts_LuChenCheng,eval/final_error,43000,1.7791255712509155,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,43500,1.7210794687271118,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,44000,1.607408046722412,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,44500,1.3855196237564087,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,45000,2.103994131088257,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,45500,1.3363027572631836,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,46000,1.6584583520889282,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,46500,1.6440646648406982,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,47000,1.668284296989441,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,47500,1.537750244140625,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,48000,1.6938199996948242,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,48500,1.6866062879562378,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,49000,1.6608741283416748,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,49500,1.919969916343689,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,50000,1.58970308303833,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,50500,1.3543550968170166,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,51000,1.6556422710418701,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,51500,1.6920828819274902,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,52000,1.4202159643173218,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,52500,1.4470880031585693,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,53000,1.6535707712173462,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,53500,1.664867877960205,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,54000,1.6923906803131104,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,54500,1.4417166709899902,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,55000,1.540672779083252,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,55500,1.4326730966567993,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,56000,1.4622465372085571,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,56500,1.8560339212417603,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,57000,1.6188993453979492,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,57500,1.7325772047042847,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,58000,1.7974435091018677,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,58500,1.5002477169036865,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,59000,1.4231820106506348,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,59500,2.097609281539917,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,60000,1.6671807765960693,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,60500,1.5995813608169556,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,61000,1.5228073596954346,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,61500,2.1498420238494873,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,62000,1.947633147239685,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,62500,1.6785767078399658,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,63000,1.458383321762085,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,63500,1.6364890336990356,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,64000,1.7403850555419922,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,64500,1.7726140022277832,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,65000,1.4331588745117188,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,65500,2.0726709365844727,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,66000,1.5920753479003906,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,66500,1.4511778354644775,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,67000,1.857136845588684,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,67500,2.1020095348358154,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,68000,1.5854287147521973,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,68500,1.5715521574020386,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,69000,1.9721496105194092,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,69500,1.436044692993164,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,70000,1.8962780237197876,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,70500,1.5144215822219849,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,71000,1.6059062480926514,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,71500,1.7600739002227783,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,72000,1.7835698127746582,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,72500,1.61435866355896,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,73000,1.7694339752197266,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,73500,1.7723019123077393,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,74000,1.4723658561706543,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,74500,1.4960068464279175,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,75000,1.366584300994873,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,75500,1.688532829284668,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,76000,1.5415880680084229,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,76500,1.5222487449645996,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,77000,1.4097187519073486,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,77500,2.14731764793396,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,78000,1.205763816833496,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,78500,1.3356966972351074,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,79000,1.7673156261444092,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,79500,2.0189268589019775,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,80000,1.4670360088348389,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,80500,1.6538550853729248,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,81000,1.7678442001342773,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,81500,1.457319736480713,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,82000,1.6692479848861694,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,82500,1.4292187690734863,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,83000,1.5179415941238403,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,83500,1.21670401096344,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,84000,1.8286256790161133,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,84500,1.6021324396133423,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,85000,1.5083569288253784,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,85500,1.8568875789642334,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
Sparse MLP,dysts_LuChenCheng,eval/final_error,86000,1.6437718868255615,/network/scratch/l/lia/skae/dysts_dt30_basinblock_p256_seq10_100k_20260430/dysts_dt30_basinblock_p256_seq10_100k/sparse_mlp/dysts_LuChenCheng/dt_0p0055409034839144057/seed_0/20260430-125659/metrics_history.jsonl
