root_label,display,system_key,horizon,n_pairs,log10_delta_iqm,log10_delta_median,iqm_ratio_to_dense,candidate_system_iqm,dense_system_iqm,p_raw,p_holm,passes_holm_0p05,reason
lista_bd,LISTA-BD,dysts:Hadley,2000,15,0.029377221161417073,0.09845101524014588,0.757921194498035,0.032286968348281674,0.04259937389620707,0.488983154296875,1.0,False,
lista_bd,LISTA-BD,dysts:LorenzCoupled,2000,15,0.033990455694989284,-0.06036244880864605,0.9254792955099393,0.9818571380206517,1.0609174541064672,0.737762451171875,1.0,False,
lista_bd,LISTA-BD,dysts:LuChenCheng,2000,15,-0.4824129709459835,-0.4768182016377198,0.23128257100110602,0.009458192757197743,0.04089453310838763,0.00042724609375,0.00469970703125,True,
lista_bd,LISTA-BD,dysts:MultiChua,2000,15,-0.38030797833397845,-0.35019675203552714,0.43898894993822385,0.03753614132957794,0.08550589105912614,0.002685546875,0.024169921875,True,
lista_bd,LISTA-BD,dysts:QiChen,2000,15,-0.8093709238867991,-0.978310856396053,0.16704248040589859,0.04205105214246678,0.2517386717455728,0.00213623046875,0.0213623046875,True,
lista_bd,LISTA-BD,dysts:Sakarya,2000,15,-0.22087944321540173,-0.22152589040555706,0.49354790778662516,0.250103867479733,0.5067468902894429,0.0364990234375,0.218994140625,False,
lista_bd,LISTA-BD,dysts:SanUmSrisuchinwong,2000,15,-0.3824344629513951,-0.3813348825072378,0.3483694601913162,0.038018007629684,0.10913128725119996,0.04730224609375,0.23651123046875,False,
lista_bd,LISTA-BD,dysts:ShimizuMorioka,2000,15,-0.13025317203901277,-0.20117132912849622,0.5600479416247901,0.013328742901129315,0.023799289150961727,0.114654541015625,0.4586181640625,False,
lista_bd,LISTA-BD,dysts:WangSun,2000,15,0.023766791987058226,0.04226376719007252,0.8557329167324406,0.6288457044533321,0.7348621189594269,0.660614013671875,1.0,False,
lista_bd,LISTA-BD,dysts:Chua,3000,15,-0.6690509141435784,-0.6268520591583064,0.22391191935508778,0.014041253099484072,0.06270882380860188,3.0517578125e-05,0.0003662109375,True,
lista_bd,LISTA-BD,dysts:Dadras,3000,15,-0.47707934183619016,-0.48336197430344746,0.3892430331495075,0.32716502249240875,0.8405160648482186,0.002685546875,0.024169921875,True,
lista_bd,LISTA-BD,dysts:DequanLi,3000,15,-0.24040453023292535,-0.22902722210803672,0.4973307739606436,0.09687867334910796,0.19479726254940033,0.017669677734375,0.123687744140625,False,
lista_bd,LISTA-BD,dysts:Hadley,3000,15,0.05096312737428304,0.09150500846300846,0.8268894649504935,0.07589095618043626,0.09177884033748078,0.619232177734375,1.0,False,
lista_bd,LISTA-BD,dysts:LorenzCoupled,3000,15,0.08018812199882872,0.06346005026857476,1.0278132450339759,2.201808656964983,2.1422263894762312,0.8204345703125,1.0,False,
lista_bd,LISTA-BD,dysts:LuChenCheng,3000,15,-0.5558429357029108,-0.5136131305891994,0.22640015266512092,0.0188402983226946,0.0832168092685086,0.000213623046875,0.002349853515625,True,
lista_bd,LISTA-BD,dysts:MultiChua,3000,15,-0.37604704225630536,-0.3738747935183465,0.43541278634064173,0.10082251472132542,0.23155616436685836,0.002685546875,0.024169921875,True,
lista_bd,LISTA-BD,dysts:QiChen,3000,15,-0.7310909205304813,-0.795962918729875,0.19433122590544588,0.1367322270359311,0.7036039956978389,0.000762939453125,0.00762939453125,True,
lista_bd,LISTA-BD,dysts:Sakarya,3000,15,-0.2021669852931054,-0.21469010935347382,0.5934418853804697,0.5453656315803528,0.9189874274390084,0.027679443359375,0.16607666015625,False,
lista_bd,LISTA-BD,dysts:SanUmSrisuchinwong,3000,15,-0.35439854179924757,-0.3809630011335883,0.36800167828612873,0.1497109532356262,0.4068213871547154,0.04730224609375,0.23651123046875,False,
lista_bd,LISTA-BD,dysts:ShimizuMorioka,3000,15,-0.027490015154579432,-0.031062056487281664,0.8530801795594757,0.05612959180559427,0.06579638485397607,0.339385986328125,1.0,False,
lista_bd,LISTA-BD,dysts:WangSun,3000,15,-0.0344975439621954,-0.10041434305009653,0.8024599855398162,1.191859143120902,1.4852567911148071,0.5765380859375,1.0,False,
lista_bd,LISTA-BD,dysts:Chua,4000,15,-0.6417974270811727,-0.6484181768151979,0.2148215082386603,0.025472756741302314,0.11857637975897105,3.0517578125e-05,0.0003662109375,True,
lista_bd,LISTA-BD,dysts:Dadras,4000,15,-0.26163038655885207,-0.29277304320922354,0.5506294558019226,0.6827419527939388,1.2399299485342843,0.010772705078125,0.086181640625,False,
lista_bd,LISTA-BD,dysts:DequanLi,4000,15,-0.27240828105771725,-0.2916937632268806,0.4800729308129666,0.21736096484320502,0.4527665504387447,0.0206298828125,0.123779296875,False,
lista_bd,LISTA-BD,dysts:Hadley,4000,15,0.09406409771059054,0.11394380695866757,0.9562246325604034,0.15420359053782048,0.16126293476138795,0.660614013671875,1.0,False,
lista_bd,LISTA-BD,dysts:LorenzCoupled,4000,15,0.07459424292533719,0.12718505486779602,1.0879481708783567,3.3741979939596995,3.101432664053781,0.834869384765625,1.0,False,
lista_bd,LISTA-BD,dysts:LuChenCheng,4000,15,-0.43618742597103527,-0.476134618562397,0.2880892419613188,0.036354465410113286,0.12619167992046898,6.103515625e-05,0.00067138671875,True,
lista_bd,LISTA-BD,dysts:MultiChua,4000,15,-0.31643894231055614,-0.25855957299934096,0.4598928674679291,0.19783541773046762,0.4301771819591522,0.002685546875,0.024169921875,True,
lista_bd,LISTA-BD,dysts:QiChen,4000,15,-0.5074513918822644,-0.5038440219807399,0.29218946895033543,0.3221683310610907,1.1026007618222917,0.000762939453125,0.00762939453125,True,
lista_bd,LISTA-BD,dysts:Sakarya,4000,15,-0.15956606676314275,-0.1805873919754677,0.6311700798102702,0.8165873544556754,1.2937675288745336,0.017669677734375,0.123687744140625,False,
lista_bd,LISTA-BD,dysts:SanUmSrisuchinwong,4000,15,-0.2759951833930944,-0.31040435887200163,0.5824872939635464,0.45678031870297026,0.7841893264225551,0.165130615234375,0.756988525390625,False,
lista_bd,LISTA-BD,dysts:ShimizuMorioka,4000,15,-0.1292738959304481,-0.10202702923861118,0.7790661849087087,0.1744725012353488,0.22395080753735133,0.151397705078125,0.756988525390625,False,
lista_bd,LISTA-BD,dysts:WangSun,4000,15,0.015319422962720292,-0.012472445115747577,0.9627547796216362,1.9645424059459142,2.040542875017439,0.6806640625,1.0,False,
lista_bd,LISTA-BD,dysts:Chua,5000,15,-0.6432318309921922,-0.6279543779724738,0.20912868193960368,0.04467774368822571,0.21363757124968938,9.1552734375e-05,0.001007080078125,True,
lista_bd,LISTA-BD,dysts:Dadras,5000,15,-0.20356887803632423,-0.19597472529450571,0.6089584761626982,1.0177471382277352,1.6712915216173445,0.010772705078125,0.086181640625,False,
lista_bd,LISTA-BD,dysts:DequanLi,5000,15,-0.27016458909763585,-0.24256500345791893,0.4798035031023076,0.3999227413109371,0.8335135919707162,0.017669677734375,0.10601806640625,False,
lista_bd,LISTA-BD,dysts:Hadley,5000,15,0.08573141617596204,0.15618881258032247,1.0108436162558703,0.25783309979098185,0.25506724842957085,0.71929931640625,1.0,False,
lista_bd,LISTA-BD,dysts:LorenzCoupled,5000,15,0.08101008458975681,0.12644322560575094,1.214024258716375,4.704558440617153,3.875176634107317,0.834869384765625,1.0,False,
lista_bd,LISTA-BD,dysts:LuChenCheng,5000,15,-0.3575816246713783,-0.3712918681356674,0.3672975962276869,0.07369325948613024,0.20063637835638862,3.0517578125e-05,0.0003662109375,True,
lista_bd,LISTA-BD,dysts:MultiChua,5000,15,-0.29057190635730457,-0.26929684527706216,0.48451577250975486,0.3169830100876944,0.6542264010225024,0.0062255859375,0.0560302734375,False,
lista_bd,LISTA-BD,dysts:QiChen,5000,15,-0.37601118068463496,-0.3995613606672702,0.3785681101325139,0.5587556489876339,1.475971255983625,0.001007080078125,0.01007080078125,True,
lista_bd,LISTA-BD,dysts:Sakarya,5000,15,-0.11287445793923026,-0.10819285919733629,0.7680772448167715,1.3034093550273351,1.6969769171306066,0.01507568359375,0.10552978515625,False,
lista_bd,LISTA-BD,dysts:SanUmSrisuchinwong,5000,15,-0.2602108722077689,-0.2844971296542552,0.6012330566888875,0.7294712747846331,1.2132920282227653,0.09381103515625,0.375244140625,False,
lista_bd,LISTA-BD,dysts:ShimizuMorioka,5000,15,-0.19949912420151242,-0.2488521294646744,0.696829781779349,0.3587568998336792,0.514841513974326,0.027679443359375,0.138397216796875,False,
lista_bd,LISTA-BD,dysts:WangSun,5000,15,0.02243597085361994,-0.0027474749958574796,0.9954235922657866,2.66519934790475,2.677452462060111,0.772857666015625,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,100,15,0.09440346782608071,0.05983653562154512,1.0611101047917195,0.00012062261625287819,0.00011367587181403259,0.619232177734375,1.0,False,
lista_sb,LISTA-SB,dysts:Dadras,100,15,-0.136732706340658,-0.11687640014184186,0.5870302401794305,0.0004267396496808143,0.0007269466212683999,0.210601806640625,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,100,15,0.0408720596981277,0.1289176238990093,0.8479720654631109,0.0003453315127573857,0.0004072439727938285,0.339385986328125,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,100,15,0.004053187017614336,0.2784417193678448,0.7193291075727004,0.00023085559119598575,0.0003209318082163857,0.5548095703125,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,100,15,0.15485775435579768,0.24131003383080563,1.2311754718735393,0.001001000204788743,0.0008130443041278856,0.71929931640625,1.0,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,100,15,-0.07888453314626391,-0.21539234622865155,0.9086902624548242,0.00012607244467025604,0.00013874083379046198,0.29974365234375,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,100,15,-0.09274502358508897,-0.09791817813358028,0.7506894579519545,0.0001639832730038857,0.00021844355381154284,0.1038818359375,1.0,False,
lista_sb,LISTA-SB,dysts:QiChen,100,15,-0.3261775693774935,-0.5251498981491083,0.38734558205988734,0.0003459569041816428,0.0008931479283740858,0.126190185546875,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,100,15,-0.47552093472210355,-0.4739102565743438,0.1642417321480509,0.001134600515277743,0.006908113427925799,0.027679443359375,0.3321533203125,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,100,15,0.08559631038824701,-0.03863227204047215,0.9952671629825132,0.000557091124522043,0.0005597402840586142,0.848602294921875,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,100,15,0.27360278837362967,0.16745060697406355,2.6058887398823067,0.0003596882597775714,0.0001380290164628504,0.90618896484375,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,100,15,0.016715785559842735,0.058548389849866656,1.4476294511787207,0.0012030605326539285,0.0008310555796404571,0.5980224609375,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,500,15,-0.07083095941678806,-0.036417006772350824,0.7905879601993618,0.0014741018281450855,0.0018645639730882856,0.210601806640625,1.0,False,
lista_sb,LISTA-SB,dysts:Dadras,500,15,0.017559257562592214,0.032913920484410664,0.9740014842203623,0.010862220477844945,0.011152160087866386,0.64013671875,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,500,15,0.07865608996247118,0.11802487002425721,1.0592304372721262,0.005445497509624214,0.0051409941765346145,0.8052978515625,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,500,15,0.0941736554694358,0.11710972844414114,1.0129102064259958,0.0036653192447764,0.0036186023415730995,0.772857666015625,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,500,15,0.07956585704927048,0.11327648043876781,1.0169910800674182,0.01686692410813904,0.016585124922650157,0.70025634765625,1.0,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,500,15,-0.12696535081670243,-0.12178582598367127,0.7443404554930154,0.0018830578275290427,0.002529834047891157,0.3193359375,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,500,15,-0.1455852556648927,-0.13670212985301955,0.6963046059556649,0.0029762275849601577,0.004274318393851986,0.0318603515625,0.3504638671875,False,
lista_sb,LISTA-SB,dysts:QiChen,500,15,-0.3524371202523903,-0.3316749791293807,0.32577128684781065,0.003818134976816986,0.011720293134983042,0.138427734375,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,500,15,-0.23506401096395652,-0.18340883837916278,0.3156057882514409,0.017956693922834686,0.05689595879188601,0.027679443359375,0.3321533203125,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,500,15,0.008806509471589832,-0.034615721299083635,0.9873112184515656,0.0064506928569504,0.006533596232267314,0.6806640625,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,500,15,0.20683146014180132,0.24768565078554827,2.3286581424487736,0.005551257569875014,0.0023838868697306573,0.848602294921875,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,500,15,0.11256921985653452,0.09781544822379074,1.720001000135345,0.03099896559225656,0.018022643934403112,0.885345458984375,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,1000,15,-0.17542243214883005,-0.07581576198299178,0.6624323149912044,0.004637794436088601,0.0070011597126722,0.053497314453125,0.588470458984375,False,
lista_sb,LISTA-SB,dysts:Dadras,1000,15,0.0377862723361469,0.2701503130625138,0.7883686892116949,0.07505022681185171,0.09519686390246661,0.4451904296875,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,1000,15,0.009084575418498941,-0.027230638877422386,0.9933765385099167,0.017537072433957,0.017654003043259845,0.532958984375,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,1000,15,0.07409280309258495,0.16059447777668523,0.9617492993998538,0.011631576211324714,0.012094187350677557,0.755645751953125,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,1000,15,-0.05531804522651978,-0.04190794952196886,0.7391039563936126,0.07272612729242865,0.09839769718902448,0.4234619140625,1.0,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,1000,15,-0.16247888183099016,-0.12593846768026307,0.5682578144560378,0.005755638969795985,0.010128569855753843,0.1947021484375,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,1000,15,-0.18100930520493927,-0.2139664044455083,0.6454037261508351,0.0111887482926249,0.017336045391857586,0.012786865234375,0.1534423828125,False,
lista_sb,LISTA-SB,dysts:QiChen,1000,15,-0.3586616337230871,-0.48707610168778115,0.31567970687337515,0.015376081158007843,0.048707854268806285,0.126190185546875,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,1000,15,-0.10803244880652807,-0.11196250618481884,0.5238013141622436,0.076858835827027,0.14673280449850215,0.165130615234375,1.0,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,1000,15,-0.05410211672830286,-0.045279560733857416,0.9011370673897641,0.017627808930618383,0.01956173990453987,0.511016845703125,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,1000,15,0.32232212013757566,0.26312352170561026,2.8896076261854757,0.021784662402101883,0.0075389690298054285,0.924285888671875,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,1000,15,0.26423633922321776,0.22863817061226532,1.5894397514022527,0.14293469488620753,0.08992772123643324,0.834869384765625,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,1500,15,-0.1853798290836148,-0.20517683252817398,0.657371678342837,0.0105524345168045,0.01605246295886377,0.08441162109375,0.92852783203125,False,
lista_sb,LISTA-SB,dysts:Dadras,1500,15,0.10074742907321792,0.07409039406785034,0.9468191318985855,0.2067979755146163,0.2184133891548429,0.5980224609375,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,1500,15,-0.010773837478839945,-0.028521376090826056,0.9485499929537382,0.0370887033641338,0.039100420262132306,0.4019775390625,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,1500,15,0.06371982838330882,0.1684057997844126,0.9343193032835552,0.023467050599200356,0.0251167352710451,0.737762451171875,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,1500,15,-0.19314773266277194,-0.21686598832659365,0.5618925691388045,0.23125005194119042,0.4115556329488754,0.165130615234375,1.0,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,1500,15,-0.19332391055619327,-0.20163004712409593,0.5257687013362777,0.012288868693368728,0.02337314614227837,0.1947021484375,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,1500,15,-0.21949744407492758,-0.2419890303370804,0.666662485211594,0.028367452855621027,0.04255144617387222,0.012786865234375,0.1534423828125,False,
lista_sb,LISTA-SB,dysts:QiChen,1500,15,-0.3650899407779643,-0.46498898108103903,0.3188755660750992,0.04143397456833291,0.12993775308132166,0.151397705078125,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,1500,15,-0.09851730512115411,-0.059801878430137706,0.662147044665177,0.18526484497955864,0.27979411291224615,0.244354248046875,1.0,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,1500,15,0.010391872370531154,0.055688036234341265,0.8875989042527068,0.0422830786556005,0.04763759672641749,0.64013671875,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,1500,15,0.41903303322739754,0.29854140566093956,4.124921306414596,0.057397298514842945,0.013914762064814514,0.9681396484375,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,1500,15,0.12183089944358014,-0.027897452768023967,0.8742338703555529,0.35621157714298796,0.40745570404188974,0.737762451171875,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,2000,15,-0.1305998967975463,-0.17412158101964081,0.7407582439266541,0.02170526023421964,0.029301408944385342,0.165130615234375,1.0,False,
lista_sb,LISTA-SB,dysts:Dadras,2000,15,-0.025352653467342445,0.02753031523001717,0.714189976934102,0.30702668854168486,0.42989498376846313,0.4234619140625,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,2000,15,0.004519576006511475,0.019847931515999617,0.9079587855198293,0.06587351432868409,0.0725512163979666,0.35986328125,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,2000,15,0.06865460787119128,0.17282991064775954,0.9445548038702343,0.040237443255526646,0.04259937389620707,0.755645751953125,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,2000,15,-0.19956540836384815,-0.2132942930946033,0.5171421512196238,0.548645134483065,1.0609174541064672,0.060272216796875,0.662994384765625,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,2000,15,-0.20564377254536612,-0.26991321040877136,0.5451504866783312,0.022293674626520644,0.04089453310838763,0.1795654296875,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,2000,15,-0.23144244559563934,-0.2917823460784066,0.6874165002745696,0.0587781603847231,0.08550589105912614,0.01507568359375,0.180908203125,False,
lista_sb,LISTA-SB,dysts:QiChen,2000,15,-0.3243330462936878,-0.34283893935630194,0.4035558734425078,0.1015906195555414,0.2517386717455728,0.165130615234375,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,2000,15,-0.07678088620394517,-0.12732259156723602,0.6979464483867804,0.3536821923085621,0.5067468902894429,0.380767822265625,1.0,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,2000,15,0.04253251729014629,0.07283095168777198,0.8887460937116733,0.0969900052462305,0.10913128725119996,0.70025634765625,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,2000,15,0.4787177908113303,0.26308608532379496,5.016493975054641,0.11938899063638278,0.023799289150961727,0.976043701171875,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,2000,15,0.028770418069131633,0.016489013847779177,0.7067004199242772,0.5193273680550712,0.7348621189594269,0.488983154296875,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,3000,15,-0.0676509782534055,-0.07064049500217928,0.9184949123972184,0.057597735630614384,0.06270882380860188,0.339385986328125,1.0,False,
lista_sb,LISTA-SB,dysts:Dadras,3000,15,0.02566616937931047,0.06613719098257678,0.8951258717943438,0.7523676753044128,0.8405160648482186,0.5980224609375,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,3000,15,0.01906038486272756,0.0454322747250171,0.8612560332055337,0.1677703176225934,0.19479726254940033,0.35986328125,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,3000,15,0.08791438391106891,0.22215964763924345,1.0225469831110923,0.0938481763005256,0.09177884033748078,0.71929931640625,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,3000,15,-0.10278708716326723,-0.09575276951983341,0.6530526778307079,1.3989866801670618,2.1422263894762312,0.075714111328125,0.832855224609375,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,3000,15,-0.1692982735698367,-0.285499316511304,0.6370546874258057,0.05301365841712264,0.0832168092685086,0.28070068359375,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,3000,15,-0.20982760194077046,-0.1401708605867945,0.6993435968927714,0.1619373208710125,0.23155616436685836,0.023956298828125,0.2874755859375,False,
lista_sb,LISTA-SB,dysts:QiChen,3000,15,-0.2621835674101533,-0.15065167293074805,0.4923693520761276,0.34643304347991943,0.7036039956978389,0.151397705078125,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,3000,15,-0.061735328054554325,-0.046470781826937424,0.7732193380682535,0.7105788503374372,0.9189874274390084,0.29974365234375,1.0,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,3000,15,0.12231331412013127,0.09433266026540443,0.8503950159439695,0.34595888001578196,0.4068213871547154,0.834869384765625,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,3000,15,0.49665611155713546,0.15116902171308122,5.492109044121949,0.36136092032705036,0.06579638485397607,0.9793701171875,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,3000,15,-0.0644826707718378,-0.015588199157078847,0.7006674531628908,1.0406710931232996,1.4852567911148071,0.35986328125,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,4000,15,-0.03513560415043926,-0.0005424932200701615,1.0100814623238166,0.11977180306400567,0.11857637975897105,0.511016845703125,1.0,False,
lista_sb,LISTA-SB,dysts:Dadras,4000,15,0.0789865385999101,0.10253888825375891,1.0265939910398993,1.272904634475708,1.2399299485342843,0.8052978515625,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,4000,15,0.005888889239942201,0.06345510285607192,0.83980372946034,0.3802350376333509,0.4527665504387447,0.3193359375,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,4000,15,0.12763962665244272,0.17603137489011922,1.1372349569134894,0.18339384666510988,0.16126293476138795,0.772857666015625,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,4000,15,-0.06807102573517725,-0.07970750966311096,0.7071099159814475,2.1930537905011858,3.101432664053781,0.126190185546875,1.0,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,4000,15,-0.1250599959538077,-0.2733806981634851,0.7748683486532115,0.09778193863374843,0.12619167992046898,0.210601806640625,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,4000,15,-0.17894181615915888,-0.08556028514238062,0.7623037077118525,0.32792566078049795,0.4301771819591522,0.060272216796875,0.7232666015625,False,
lista_sb,LISTA-SB,dysts:QiChen,4000,15,-0.18334282877881772,-0.14135497322467327,0.5610504449926704,0.6186146480696542,1.1026007618222917,0.1947021484375,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,4000,15,-0.04630944533409094,-0.020358555450150195,0.8889195609385057,1.1500552637236459,1.2937675288745336,0.467041015625,1.0,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,4000,15,0.11505988574105297,0.12805416363945893,0.8988624819801372,0.7048783642905099,0.7841893264225551,0.834869384765625,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,4000,15,0.409456293594595,0.10267461936093591,2.900367515975453,0.6495396473578045,0.22395080753735133,0.972320556640625,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,4000,15,-0.05101054223726863,-0.10428548449667407,0.8227449816893838,1.6788464103426253,2.040542875017439,0.467041015625,1.0,False,
lista_sb,LISTA-SB,dysts:Chua,5000,15,-0.03396046452682844,-0.07147865573893253,1.0027013469458483,0.21421468045030317,0.21363757124968938,0.511016845703125,1.0,False,
lista_sb,LISTA-SB,dysts:Dadras,5000,15,0.04047653999721918,0.059336173016914295,1.0027629476846567,1.6759092126573836,1.6712915216173445,0.71929931640625,1.0,False,
lista_sb,LISTA-SB,dysts:DequanLi,5000,15,0.006603337797485185,0.003595088579688247,0.8364391857683694,0.6971834301948547,0.8335135919707162,0.488983154296875,1.0,False,
lista_sb,LISTA-SB,dysts:Hadley,5000,15,0.1796358202823451,0.2524579343778315,1.2537953871207776,0.31980213948658537,0.25506724842957085,0.8204345703125,1.0,False,
lista_sb,LISTA-SB,dysts:LorenzCoupled,5000,15,-0.03246492500591336,-0.011232063746159149,0.8091656000796374,3.135659626552037,3.875176634107317,0.3193359375,1.0,False,
lista_sb,LISTA-SB,dysts:LuChenCheng,5000,15,-0.09106908412556577,-0.16429790401105393,0.7874201247566135,0.15798512207610263,0.20063637835638862,0.210601806640625,1.0,False,
lista_sb,LISTA-SB,dysts:MultiChua,5000,15,-0.15411359442923603,-0.15803183048274227,0.8228158137936181,0.5383078285626003,0.6542264010225024,0.1795654296875,1.0,False,
lista_sb,LISTA-SB,dysts:QiChen,5000,15,-0.1434595810217378,-0.07089361891159332,0.6170429336025248,0.9107376337051392,1.475971255983625,0.1795654296875,1.0,False,
lista_sb,LISTA-SB,dysts:Sakarya,5000,15,-0.01774179268417851,-0.04936632634601969,1.0086138739522894,1.7115944623947144,1.6969769171306066,0.619232177734375,1.0,False,
lista_sb,LISTA-SB,dysts:SanUmSrisuchinwong,5000,15,0.0727543648191091,0.006749118898835605,0.8658844923578548,1.0505707519395011,1.2132920282227653,0.8052978515625,1.0,False,
lista_sb,LISTA-SB,dysts:ShimizuMorioka,5000,15,0.2753423664954336,0.10071538714857764,1.8292223238211256,0.9417595905917031,0.514841513974326,0.93231201171875,1.0,False,
lista_sb,LISTA-SB,dysts:WangSun,5000,15,-0.04267302402743375,-0.06297236147465346,0.8571107185164822,2.294873203550066,2.677452462060111,0.4451904296875,1.0,False,
sparse_mlp,Sparse MLP,dysts:Chua,100,15,-0.2089479733513624,-0.18295210203231482,0.6228075210913764,7.07981879323987e-05,0.00011367587181403259,0.023956298828125,0.14373779296875,False,
sparse_mlp,Sparse MLP,dysts:Dadras,100,15,-0.32302218627568935,-0.24528528858780474,0.4241849685665162,0.0003083598296922714,0.0007269466212683999,0.0318603515625,0.1593017578125,False,
sparse_mlp,Sparse MLP,dysts:DequanLi,100,15,-0.2799555351636295,-0.16778447018205211,0.5800532956883714,0.0002362232085682857,0.0004072439727938285,0.0364990234375,0.1593017578125,False,
sparse_mlp,Sparse MLP,dysts:Hadley,100,15,-0.07001431752437336,0.027135178427901696,0.4918021966225242,0.00015783496824685716,0.0003209318082163857,0.28070068359375,0.5614013671875,False,
sparse_mlp,Sparse MLP,dysts:LorenzCoupled,100,15,0.7433816228475172,0.4691888102695123,9.989815012153354,0.008122162194922528,0.0008130443041278856,0.995819091796875,0.995819091796875,False,
sparse_mlp,Sparse MLP,dysts:LuChenCheng,100,15,-0.11852457242776408,-0.16650634088902727,0.7449905084152543,0.00010336060430351256,0.00013874083379046198,0.114654541015625,0.343963623046875,False,
sparse_mlp,Sparse MLP,dysts:MultiChua,100,15,-0.3906192491619847,-0.38214021757186734,0.4289308320107727,9.369717528377506e-05,0.00021844355381154284,0.00030517578125,0.003662109375,True,
sparse_mlp,Sparse MLP,dysts:QiChen,100,15,-0.7447259732344653,-0.7618950851004214,0.17186285019730152,0.0001534989486181857,0.0008931479283740858,0.00042724609375,0.00469970703125,True,
sparse_mlp,Sparse MLP,dysts:Sakarya,100,15,-0.38927606600772663,-0.27002598429428826,0.0775471685292488,0.0005357046362145286,0.006908113427925799,0.009033203125,0.081298828125,False,
