root_label,system_name,seed,h100_best_periodic_mean,h500_best_periodic_mean,h1000_best_periodic_mean,h100_best_periodic_is_finite,h500_best_periodic_is_finite,h1000_best_periodic_is_finite
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,3,0.0019408987136557698,0.03876009210944176,0.06324450671672821,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,4,0.04795806109905243,0.14845415949821472,0.20631147921085358,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,6,0.0010240389965474606,0.0004015763115603477,0.00029419371276162565,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,7,0.0024100872687995434,0.0011196044506505132,0.0007969524594955146,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,8,0.005936533212661743,0.050453249365091324,0.0712977945804596,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,9,0.013823465444147587,0.049169186502695084,0.07175017148256302,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,0,0.0010882836068049073,0.0012963302433490753,0.001365766627714038,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,1,0.01792646013200283,0.020737450569868088,0.02103247120976448,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,2,0.0027232503052800894,0.0014679485466331244,0.0012572265695780516,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,3,0.009031840600073338,0.018477020785212517,0.019646208733320236,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,4,0.013250205665826797,0.01955317333340645,0.02029310166835785,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,5,0.0036530261859297752,0.0012439994607120752,0.0009169419063255191,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,6,0.020561395213007927,0.03983182832598686,0.04212750867009163,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,7,0.0027652906719595194,0.0025839670561254025,0.0025522217620164156,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,8,0.0021567128133028746,0.0014544544974341989,0.0013342286692932248,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,9,0.016355903819203377,0.032979775220155716,0.03505220264196396,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,0,0.0002864952839445323,0.0002429823944112286,0.00023249993682838976,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,1,0.0009144364157691598,0.0005430507007986307,0.0005116644315421581,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,2,0.0005387462442740798,0.002090638503432274,0.0024472156073898077,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,3,0.0004095375770702958,0.00019360039732418954,0.0001739175640977919,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,4,0.00019530692952685058,0.0002199081500293687,0.00022679485846310854,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,5,0.0003146985254716128,0.0003374988154973835,0.00035148076131008565,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,6,0.0004308134666644037,0.0006078153382986784,0.0006635764148086309,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,7,0.0013888721587136388,0.0005429997108876705,0.0004348251095507294,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,8,0.000246034178417176,0.0002644050109665841,0.0002672389673534781,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,9,0.0006645478424616158,0.0008992485818453133,0.0009143860079348087,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,0,0.09659525752067566,0.5948973298072815,0.6637675762176514,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,1,0.2756747305393219,0.6863932609558105,0.7621873617172241,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,2,0.15926720201969147,0.48172715306282043,0.522403359413147,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,3,0.23556870222091675,0.8487896919250488,0.9389602541923523,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,4,0.1575373411178589,0.5924012064933777,0.6635681986808777,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,5,0.35110899806022644,0.9662298560142517,1.0373079776763916,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,6,0.2504706084728241,0.6557602882385254,0.7097876071929932,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,7,0.2803572416305542,0.8705406785011292,0.9444388747215271,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,8,0.3704743981361389,0.7474936842918396,0.7755598425865173,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,9,2.604740858078003,0.7436506152153015,0.8108393549919128,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_arrested_spiral,10,0.0035036576446145773,0.0013286290923133492,0.0010567461140453815,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_arrested_spiral,11,0.0040205009281635284,0.0016300759743899107,0.0013309234054759145,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_arrested_spiral,12,0.024394864216446877,0.025212133303284645,0.02531427890062332,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_arrested_spiral,13,0.022319821640849113,0.03011568821966648,0.03109017200767994,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_arrested_spiral,14,0.02350320667028427,0.03160471469163895,0.032617419958114624,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,10,0.0028639102820307016,0.001498353318311274,0.0013276704121381044,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,11,0.0022283887956291437,0.0012891740771010518,0.001171775278635323,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,12,0.0007844216888770461,0.00030939796124584973,0.0002500200644135475,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,13,0.022621607407927513,0.07166801393032074,0.07780280709266663,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,14,0.0017696050927042961,0.0013451159466058016,0.0012920787557959557,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,10,0.03152119740843773,0.049833010882139206,0.052122000604867935,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,11,0.05089522898197174,0.0743270218372345,0.07725657522678375,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,12,0.015761403366923332,0.02643769234418869,0.027773600071668625,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,13,0.030672714114189148,0.049001678824424744,0.05129288509488106,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,14,0.04313213750720024,0.07424397021532059,0.07812998443841934,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,10,0.19186551868915558,0.3355540335178375,0.3534908592700958,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,11,0.13863903284072876,0.1940089613199234,0.20114004611968994,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,12,0.2849680781364441,0.6204119324684143,0.6629137396812439,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,13,0.18842753767967224,0.32261162996292114,0.33937111496925354,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,14,0.18310490250587463,0.3219534754753113,0.3393079340457916,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,10,0.1048678457736969,0.15489953756332397,0.16115346550941467,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,11,0.17917178571224213,0.24807339906692505,0.2566860318183899,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,12,0.04466864466667175,0.052389826625585556,0.05335487052798271,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,13,0.08382595330476761,0.12431203573942184,0.12937124073505402,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,14,0.10935327410697937,0.1516391932964325,0.15692481398582458,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,10,0.0012406503083184361,0.0008500572293996811,0.0008012940525077283,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,11,0.001335788401775062,0.0013871282571926713,0.0013935740571469069,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,12,0.022949950769543648,0.03763238713145256,0.039467789232730865,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,13,0.0005133540835231543,0.0003288698208052665,0.0003058056754525751,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,14,0.000707397295627743,0.000698728661518544,0.0006977448356337845,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_square_4,10,0.001814406830817461,0.0005993551458232105,0.00044747377978637815,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_square_4,11,0.0652865469455719,0.11308193951845169,0.11905646324157715,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_square_4,12,0.07361575216054916,0.11587309837341309,0.1211552694439888,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_square_4,13,0.03413991257548332,0.05701812729239464,0.0598779022693634,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_cal_square_4,14,0.07267017662525177,0.11312795430421829,0.11818511039018631,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,10,0.0016460943734273314,0.0037208718713372946,0.0022460685577243567,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,11,0.0016773173119872808,0.0022386815398931503,0.0014542578719556332,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,12,0.00670134462416172,0.006792405154556036,0.0036852038465440273,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,13,0.004909609444439411,0.0049556344747543335,0.003169370349496603,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,14,0.005834225565195084,0.005536370910704136,0.003335291985422373,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_snic_multi,10,0.00038557752850465477,0.00018777453806251287,0.00016156448691617697,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_snic_multi,11,0.00011017202632501721,0.00020840502111241221,0.00022573010937776417,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_snic_multi,12,0.0029026397969573736,0.0017181282164528966,0.0011110067134723067,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_snic_multi,13,0.00038871829747222364,0.0002501579583622515,0.00023950886679813266,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_snic_multi,14,0.0002603640023153275,0.0001786625070963055,0.0001676809770287946,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_transition_routes_4,10,0.025171486660838127,0.24356506764888763,0.3541327714920044,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_transition_routes_4,11,0.004058671649545431,0.16230829060077667,0.24713949859142303,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_transition_routes_4,12,0.0007023874204605818,0.07593448460102081,0.12582902610301971,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_transition_routes_4,13,0.0015040463767945766,0.0755348950624466,0.1464293897151947,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_transition_routes_4,14,0.0015113516710698605,0.06316071003675461,0.1358129382133484,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,10,0.021784620359539986,0.05152544379234314,0.055243320763111115,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,11,0.047797948122024536,0.06548444926738739,0.0676952674984932,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,12,0.043253231793642044,0.06087441369891167,0.06307706981897354,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,13,0.0011383368400856853,0.0007060713251121342,0.0006520365132018924,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,14,0.04732414335012436,0.064768947660923,0.06694955378770828,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,4,0.0019565310794860125,0.0008991140639409423,0.00076694117160514,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,9,0.02671564370393753,0.05186118185520172,0.05500461161136627,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,10,0.004414742812514305,0.09649224579334259,0.13637782633304596,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,11,0.22587260603904724,0.5142102837562561,0.5586020946502686,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,12,0.004529914353042841,0.04921926558017731,0.06971831619739532,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,13,0.10462455451488495,0.19251005351543427,0.21070131659507751,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,14,0.0533333495259285,0.18901239335536957,0.22737477719783783,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_diamond_4,5,0.006056434009224176,0.11727245151996613,0.14640742540359497,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,10,0.0021630784031003714,0.0018006631871685386,0.0017541821580380201,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,11,0.0021891361102461815,0.001631930354051292,0.0015175619628280401,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,12,0.0010426370427012444,0.0010449800174683332,0.0010247811442241073,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,13,0.003182638669386506,0.002605182584375143,0.0025289058685302734,True,True,True
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,14,0.0020416227634996176,0.0008558535482734442,0.0006816445384174585,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,10,0.0003196904726792127,0.0001826825609896332,0.0001603754353709519,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,11,0.0004982447135262191,0.0012137119192630053,0.0014603096060454845,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,12,0.000331389979692176,0.0009145936346612871,0.0010229642502963543,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,13,0.0007192749762907624,0.0006888792850077152,0.0006872139638289809,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,14,0.0002679636818356812,0.00028807908529415727,0.0002909553295467049,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,10,0.16376742720603943,0.7523251175880432,0.8268351554870605,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,11,0.19170600175857544,0.479303240776062,0.5160168409347534,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,12,0.40512028336524963,1.1340875625610352,1.2337713241577148,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,13,0.22256067395210266,0.6195683479309082,0.6815586090087891,True,True,True
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,14,0.2939184904098511,0.7396131157875061,0.7944586873054504,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,0,1.4695194959640503,3.2302355766296387,3.4532527923583984,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,1,1.387704610824585,2.6420350074768066,2.771693706512451,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,2,0.6547194123268127,2.4953315258026123,3.959730625152588,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,3,0.4901617467403412,2.0642952919006348,2.2122671604156494,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,4,1.073662519454956,2.658240556716919,2.848212242126465,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,5,0.5117718577384949,2.150367498397827,2.3717074394226074,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,6,1.6302584409713745,3.1309545040130615,3.2996466159820557,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,8,1.1169883012771606,2.505411148071289,2.6540117263793945,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,9,0.38051876425743103,0.674659252166748,0.7173457145690918,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,0,0.44492244720458984,1.7735998630523682,1.9597700834274292,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,1,0.5510831475257874,1.7800782918930054,1.9448589086532593,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,2,0.6703992486000061,3.5999648571014404,4.11565637588501,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,3,1.251479148864746,4.539299964904785,4.355945587158203,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,4,1.393166184425354,4.735750675201416,4.521963596343994,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,5,1.4144272804260254,4.692875862121582,4.510389804840088,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,7,0.6102259755134583,1.8397891521453857,2.004033088684082,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,8,1.641263723373413,4.746911525726318,4.637240886688232,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,9,0.22435405850410461,1.6126612424850464,1.8653453588485718,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,0,0.3103088438510895,1.9314688444137573,2.207529067993164,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,1,1.4056204557418823,4.235910415649414,4.986224174499512,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,2,1.2933322191238403,3.8845033645629883,4.416130542755127,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,3,1.497159481048584,3.888930559158325,3.931715726852417,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,4,1.2574288845062256,2.6829147338867188,2.6628899574279785,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,6,1.3088798522949219,3.3006982803344727,3.795703172683716,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,7,1.2575949430465698,3.2823238372802734,3.804351806640625,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,8,1.2759779691696167,2.6443839073181152,2.6355085372924805,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,9,1.6093767881393433,4.672910213470459,4.480431079864502,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,0,2.3564209938049316,4.761650562286377,5.013870716094971,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,1,2.9131414890289307,5.137903213500977,5.183561325073242,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,2,1.917676568031311,4.463862419128418,5.056244850158691,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,3,1.9067209959030151,5.049712657928467,5.161993503570557,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,4,3.2975504398345947,4.8102498054504395,4.825376987457275,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,5,2.0211493968963623,4.681490898132324,5.128731727600098,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,6,2.3611268997192383,4.610733509063721,5.180463790893555,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,7,1.5530279874801636,4.594153881072998,4.604560852050781,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,8,3.213927984237671,5.318599224090576,5.368724822998047,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,9,1.767405390739441,5.068073749542236,5.125647068023682,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,0,3.308732271194458,6.477400302886963,5.905023097991943,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,1,3.4312493801116943,6.286019325256348,5.882540225982666,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,2,3.345385789871216,6.3957648277282715,5.803739547729492,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,3,3.464432954788208,5.9049530029296875,5.340784072875977,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,4,3.783364772796631,6.490151882171631,6.110019683837891,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,5,2.9120872020721436,7.630159854888916,7.420790195465088,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,6,3.4625132083892822,6.291479110717773,5.85049295425415,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,7,2.985863447189331,5.2298760414123535,4.825905799865723,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,8,3.252074956893921,5.855596542358398,5.294314384460449,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,9,2.9763197898864746,5.146844863891602,4.814784049987793,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,0,0.21032968163490295,0.7077507972717285,0.9087489247322083,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,1,0.3034543991088867,2.485281467437744,2.887394666671753,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,2,0.12344247847795486,0.24543625116348267,0.2607659101486206,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,3,0.23254375159740448,0.8319731950759888,0.9196742177009583,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,4,1.761481523513794,5.0546088218688965,4.767877578735352,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,5,1.2174495458602905,4.276841640472412,4.664129257202148,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,6,0.5439092516899109,4.404453277587891,5.496420860290527,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,7,0.2519475817680359,1.1890873908996582,1.403872013092041,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,8,0.20132507383823395,0.35719168186187744,0.37912487983703613,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,9,0.12986674904823303,0.26242607831954956,0.28265324234962463,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,0,0.11349951475858688,0.1361130177974701,0.13892576098442078,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,1,0.06586071848869324,0.07808426022529602,0.07959970831871033,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,2,0.06262851506471634,0.08049655705690384,0.08272576332092285,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,3,0.11493226885795593,0.13650526106357574,0.1391931027173996,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,4,0.07565455138683319,0.09127167612314224,0.09322374314069748,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,5,0.20560961961746216,0.31888720393180847,0.33302223682403564,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,6,0.14157138764858246,0.16673751175403595,0.16988474130630493,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,7,0.12464366853237152,0.18291951715946198,0.19014622271060944,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,8,0.21821850538253784,0.33018675446510315,0.34415704011917114,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,9,0.23428714275360107,0.3508951663970947,0.3654662072658539,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,0,0.009837177582085133,0.017353562638163567,0.009828559122979641,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,1,0.006966480985283852,0.019436337053775787,0.011835869401693344,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,2,0.004647654946893454,0.016525207087397575,0.009575755335390568,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,3,0.009962433017790318,0.025615308433771133,0.013679537922143936,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,4,0.02512323297560215,0.10107564181089401,0.05296716094017029,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,5,0.017003506422042847,0.04200127720832825,0.026352424174547195,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,6,0.022678323090076447,0.08277752250432968,0.050484754145145416,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,7,0.024448860436677933,0.05071273446083069,0.02802480384707451,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,8,0.012584605254232883,0.06307429075241089,0.0384320467710495,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,9,0.020307958126068115,0.06936106085777283,0.04710647091269493,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,0,0.024388834834098816,0.057753533124923706,0.06239832937717438,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,1,0.04442140460014343,0.1531609445810318,0.16799809038639069,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,2,0.024771228432655334,0.07888653874397278,0.08772935718297958,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,3,0.022162234410643578,0.06947412341833115,0.07603995501995087,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,4,0.02755235880613327,0.06460479646921158,0.0697602778673172,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,5,0.03343113139271736,0.12722596526145935,0.1413840800523758,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,6,0.038795456290245056,0.11656925082206726,0.1273549497127533,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,7,0.034355588257312775,0.11029732972383499,0.12078399956226349,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,8,0.03400443494319916,0.10077609866857529,0.10974959284067154,True,True,True
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,9,0.029983483254909515,0.07416874915361404,0.08001752942800522,True,True,True
